sample	GenotypeRate	Heterozygosity	conScore
1160	coarWASm.3351.21	0.989517819706499	0.387840670859539	0.0756756756756757
1161	coarWASm.3352.21	0.985324947589098	0.350104821802935	0.0359281437125748
1162	coarWASm.3353.21	0.974842767295597	0.329140461215933	0.0127388535031847
1163	coarWASm.3354.21	0.962264150943396	0.364779874213836	0.0517241379310345
1164	coarWASm.3355.21	0.993710691823899	0.354297693920335	0.0769230769230769
1165	coarWASm.3356.21	0.911949685534591	0.00419287211740042	0
1166	coarWASm.3357.21	0.993710691823899	0.331236897274633	0.0886075949367089
1167	coarWASm.3358.21	0.991614255765199	0.358490566037736	0.0994152046783626
1168	coarWASm.3359.21	0.991614255765199	0.381551362683438	0.0659340659340659
1169	coarWASm.3360.21	0.983228511530398	0.40461215932914	0.0621761658031088
1170	coarWASm.3361.21	0.987421383647799	0.373165618448637	0.0561797752808989
1171	coarWASm.3362.21	0.991614255765199	0.350104821802935	0.101796407185629
1172	coarWASm.3363.21	0.989517819706499	0.425576519916143	0.0443349753694581
1173	coarWASm.3364.21	0.991614255765199	0.377358490566038	0.0888888888888889
1174	coarWASm.3365.21	0.987421383647799	0.394129979035639	0.0904255319148936
1175	coarWASm.3366.21	0.989517819706499	0.337526205450734	0.0807453416149068
1176	coarWASm.3367.21	0.987421383647799	0.383647798742138	0.0601092896174863
1177	coarWASm.3368.21	0.976939203354298	0.362683438155136	0.0289017341040462
1178	coarWASm.3369.21	0.974842767295597	0.373165618448637	0.0337078651685393
1179	coarWASm.3370.21	0.972746331236897	0.366876310272537	0.0514285714285714
1180	coarWASm.3371.21	0.976939203354298	0.368972746331237	0.0511363636363636
1181	coarWASm.3372.21	0.964360587002096	0.358490566037736	0.0409356725146199
1182	coarWASm.3373.21	0.966457023060797	0.352201257861635	0.0357142857142857
1183	coarWASm.3374.21	0.951781970649895	0.348008385744235	0.036144578313253
1184	coarWASm.3375.21	0.947589098532495	0.389937106918239	0.0376344086021505
1185	coarWASm.3376.21	0.949685534591195	0.356394129979036	0.0235294117647059
1186	coarWASm.3377.21	0.964360587002096	0.354297693920335	0.029585798816568
1187	coarWASm.3378.21	0.987421383647799	0.394129979035639	0.074468085106383
1188	coarWASm.3379.21	0.976939203354298	0.358490566037736	0.0409356725146199
1189	coarWASm.3380.21	0.976939203354298	0.362683438155136	0.0404624277456647
1190	coarWASm.3381.21	0.981132075471698	0.345911949685535	0.0545454545454545
1191	coarWASm.3382.21	0.951781970649895	0.366876310272537	0.0285714285714286
1192	coarWASm.3383.21	0.953878406708595	0.335429769392034	0.04375
1193	coarWASm.3384.21	0.937106918238994	0.345911949685535	0.0242424242424242
1194	coarWASm.3385.21	0.941299790356394	0.392033542976939	0.0481283422459893
1195	coarWASm.3386.21	0.937106918238994	0.308176100628931	0.0476190476190476
1196	coarWASm.3387.21	0.951781970649895	0.337526205450734	0.031055900621118
1197	coarWASm.3388.21	0.949685534591195	0.371069182389937	0.0508474576271186
1198	coarWASm.3389.21	0.930817610062893	0.333333333333333	0.0188679245283019
1199	coarWASm.3390.21	0.983228511530398	0.318658280922432	0.0263157894736842
1200	coarWASm.3391.21	0.983228511530398	0.306079664570231	0.0410958904109589
1201	coarWASm.3392.21	0.920335429769392	0.348008385744235	0.0421686746987952
1202	coarWASm.3393.21	0.970649895178197	0.387840670859539	0.0378378378378378
1203	coarWASm.3394.21	0.966457023060797	0.352201257861635	0.0535714285714286
1204	coarWASm.3395.21	0.937106918238994	0.335429769392034	0.03125
1205	coarWASm.3396.21	0.951781970649895	0.394129979035639	0.0319148936170213
1206	coarWASm.3397.21	0.924528301886792	0.337526205450734	0.0372670807453416
1207	coarWASm.3398.21	0.924528301886792	0.354297693920335	0.0236686390532544
1208	coarWASm.3399.21	0.951781970649895	0.373165618448637	0.0449438202247191
1209	coarWASm.3400.21	0.993710691823899	0.371069182389937	0.0734463276836158
1210	coarWASm.3401.21	0.935010482180293	0.356394129979036	0.0294117647058824
1211	coarWASm.3402.21	0.970649895178197	0.356394129979036	0.0823529411764706
1212	coarWASm.3403.21	0.976939203354298	0.360587002096436	0.063953488372093
1213	coarWASm.3404.21	0.960167714884696	0.362683438155136	0.0520231213872832
1214	coarWASm.3405.21	0.968553459119497	0.373165618448637	0.0337078651685393
1215	coarWASm.3406.21	0.920335429769392	0.345911949685535	0.0424242424242424
1216	coarWASm.3407.21	0.972746331236897	0.337526205450734	0.0434782608695652
1217	coarWASm.3408.21	0.970649895178197	0.371069182389937	0.0338983050847458
1218	coarWASm.3409.21	0.949685534591195	0.421383647798742	0.0497512437810945
1219	coarWASm.3410.21	0.939203354297694	0.333333333333333	0.0314465408805031
1220	coarWASm.3411.21	0.970649895178197	0.352201257861635	0.0357142857142857
1221	coarWASm.3412.21	0.935010482180293	0.354297693920335	0.0355029585798817
1222	coarWASm.3413.21	0.943396226415094	0.345911949685535	0.0242424242424242
1223	coarWASm.3414.21	0.970649895178197	0.358490566037736	0.0175438596491228
1224	coarWASm.3415.21	0.979035639412998	0.331236897274633	0.0632911392405063
1225	coarWASm.3416.21	0.966457023060797	0.415094339622642	0.0404040404040404
1226	coarWASm.3417.21	0.970649895178197	0.345911949685535	0.0242424242424242
1227	coarWASm.3418.21	0.953878406708595	0.331236897274633	0.0569620253164557
1228	coarWASm.3419.21	0.966457023060797	0.358490566037736	0.0467836257309941
1229	coarWASm.3420.21	0.966457023060797	0.360587002096436	0.0581395348837209
1230	coarWASm.3421.21	0.966457023060797	0.373165618448637	0.0561797752808989
1231	coarWASm.3422.21	0.949685534591195	0.348008385744235	0.0481927710843374
1232	coarWASm.3423.21	0.966457023060797	0.329140461215933	0.0382165605095541
1233	coarWASm.3424.21	0.945492662473795	0.381551362683438	0.0274725274725275
1234	coarWASm.3501.22	0.874213836477987	0.00838574423480084	0
1235	coarWASm.3502.22	0.863731656184486	0.00838574423480084	0
1236	coarWASm.3503.22	0.907756813417191	0.00628930817610063	0.333333333333333
1237	coarWASm.3504.22	0.909853249475891	0.0125786163522013	0.166666666666667
1238	coarWASm.3505.22	0.890985324947589	0.00628930817610063	0
1239	coarWASm.3506.22	0.966457023060797	0.29979035639413	0.048951048951049
1240	coarWASm.3507.22	0.884696016771488	0.00628930817610063	0
1241	coarWASm.3508.22	0.884696016771488	0.00209643605870021	0
1242	coarWASm.3509.22	0.878406708595388	0.00419287211740042	0
1243	coarWASm.3510.22	0.865828092243187	0.00628930817610063	0
1244	coarWASm.3511.22	0.878406708595388	0.010482180293501	0
1245	coarWASm.3512.22	0.867924528301887	0.00838574423480084	0
1246	coarWASm.3513.22	0.880503144654088	0	NA
1247	coarWASm.3514.22	0.876310272536688	0.00628930817610063	0
1248	coarWASm.3515.22	0.90356394129979	0.00628930817610063	0.333333333333333
1249	coarWASm.3516.22	0.922431865828092	0.00628930817610063	0.333333333333333
1250	coarWASm.3517.22	0.890985324947589	0.00628930817610063	0
1251	coarWASm.3518.22	0.916142557651992	0.00838574423480084	0.25
1252	coarWASm.3519.22	0.970649895178197	0.276729559748428	0.0681818181818182
1253	coarWASm.3520.22	0.970649895178197	0.316561844863732	0.00662251655629139
1254	coarWASm.3521.22	0.968553459119497	0.30188679245283	0.0486111111111111
1255	coarWASm.3522.22	0.991614255765199	0.333333333333333	0.0880503144654088
1256	coarWASm.3523.22	0.949685534591195	0.276729559748428	0.0227272727272727
1257	coarWASm.3524.22	0.987421383647799	0.316561844863732	0.0728476821192053
1258	coarWASm.3525.22	0.966457023060797	0.306079664570231	0.0273972602739726
1259	coarWASm.3526.22	0.987421383647799	0.29559748427673	0.049645390070922
1260	coarWASm.3527.22	0.989517819706499	0.327044025157233	0.0512820512820513
1261	coarWASm.3528.22	0.987421383647799	0.29559748427673	0.106382978723404
1262	coarWASm.3529.22	0.991614255765199	0.322851153039832	0.0584415584415584
1263	coarWASm.3530.22	0.989517819706499	0.337526205450734	0.0434782608695652
1264	coarWASm.3531.22	0.993710691823899	0.306079664570231	0.0616438356164384
1265	coarWASm.3532.22	0.983228511530398	0.375262054507338	0.0558659217877095
1266	coarWASm.3533.22	0.987421383647799	0.348008385744235	0.0602409638554217
1267	coarWASm.3551.22	0.987421383647799	0.312368972746331	0.087248322147651
1268	coarWASm.3626.22	0.909853249475891	0.010482180293501	0
1269	coarWASm.3627.22	0.909853249475891	0.00419287211740042	0
1270	coarWASm.3628.22	0	0	NA
1271	coarWASm.3629.22	0.920335429769392	0.010482180293501	0.2
1272	coarWASm.3630.22	0.916142557651992	0.00838574423480084	0
1273	coarWASm.3631.22	0.989517819706499	0.264150943396226	0.0793650793650794
1274	coarWASm.3632.22	0.878406708595388	0.0293501048218029	0.285714285714286
1275	coarWASm.3633.22	0.890985324947589	0.00838574423480084	0
1276	coarWASm.3634.22	0.878406708595388	0.00628930817610063	0
1277	coarWASm.3635.22	0.895178197064989	0.00838574423480084	0
1278	coarWASm.3636.22	0.955974842767296	0.371069182389937	0.0338983050847458
1279	coarWASm.3637.22	0.89727463312369	0.00838574423480084	0
1280	coarWASm.3638.22	0.882599580712788	0.010482180293501	0
1281	coarWASm.3639.22	0.955974842767296	0.383647798742138	0.0601092896174863
1282	coarWASm.3640.22	0.960167714884696	0.318658280922432	0.0460526315789474
1283	coarWASm.3701.22	0.874213836477987	0.00628930817610063	0
1284	coarWASm.3702.22	0.907756813417191	0.00419287211740042	0
1285	coarWASm.3703.22	0.909853249475891	0.010482180293501	0
1286	coarWASm.3704.22	0.884696016771488	0.010482180293501	0
1287	coarWASm.3705.22	0.861635220125786	0.00628930817610063	0
1288	coarWASm.3706.22	0.872117400419287	0.00419287211740042	0
1289	coarWASm.3707.22	0.878406708595388	0.0125786163522013	0
1290	coarWASm.3708.22	0.874213836477987	0.00419287211740042	0
1291	coarWASm.3709.22	0.880503144654088	0.00628930817610063	0
1292	coarWASm.3710.22	0.851153039832285	0.00838574423480084	0
1293	coarWASm.3711.22	0.838574423480084	0.00628930817610063	0
1294	coarWASm.3712.22	0.870020964360587	0.00838574423480084	0
1295	coarWASm.3713.22	0.863731656184486	0.00628930817610063	0
1296	coarWASm.3714.22	0.90146750524109	0.00838574423480084	0
1297	coarWASm.3715.22	0.90356394129979	0.00628930817610063	0
1298	coarWASm.3716.22	0.880503144654088	0.00838574423480084	0
1299	coarWASm.3717.22	0.884696016771488	0.00628930817610063	0
1300	coarWASm.3718.22	0.874213836477987	0.010482180293501	0
1301	coarWASm.3719.22	0.846960167714885	0.010482180293501	0
1302	coarWASm.3720.22	0.842767295597484	0.010482180293501	0
1303	coarWASm.3722.22	0.867924528301887	0.00209643605870021	0
1304	coarWASm.3723.22	0.872117400419287	0.00628930817610063	0
1305	coarWASm.3724.22	0.846960167714885	0.00838574423480084	0
1306	coarWASm.3725.22	0.872117400419287	0.00838574423480084	0
1307	coarWASm.3817.22	0.943396226415094	0.280922431865828	0.0522388059701493
1308	coarWASm.3818.22	0.983228511530398	0.266247379454927	0.0866141732283465
1309	coarWASm.3819.22	0.979035639412998	0.316561844863732	0.0463576158940397
1310	coarWASm.3820.22	0.955974842767296	0.310272536687631	0.0608108108108108
1311	coarWASm.3821.22	0.976939203354298	0.253668763102725	0.0165289256198347
1312	coarWASm.3822.22	0.976939203354298	0.283018867924528	0.0296296296296296
1313	coarWASm.3823.22	0.951781970649895	0.262054507337526	0.088
1314	coarWASm.3824.22	0.958071278825996	0.314465408805031	0.04
1315	coarWASm.3825.22	0.953878406708595	0.291404612159329	0.0287769784172662
1316	coarWASm.3826.22	0.79874213836478	0.308176100628931	0.00680272108843537
1317	coarWASm.3827.22	0.941299790356394	0.362683438155136	0.0578034682080925
1318	coarWASm.3828.22	0.870020964360587	0.010482180293501	0
1319	coarWASm.3829.22	0.939203354297694	0.316561844863732	0.0529801324503311
1320	coarWASm.3830.22	0.90146750524109	0.00628930817610063	0
1321	coarWASm.3831.22	0.90146750524109	0.00628930817610063	0.333333333333333
1322	coarWASm.3832.22	0.878406708595388	0.00628930817610063	0
1323	coarWASm.3833.22	0.874213836477987	0.010482180293501	0
1324	coarWASm.3834.22	0.949685534591195	0.327044025157233	0.0384615384615385
1325	coarWASm.3835.22	0.870020964360587	0.00628930817610063	0.333333333333333
1326	coarWASm.3836.22	0.876310272536688	0.00838574423480084	0
1327	coarWASm.3838.22	0.855345911949686	0.00838574423480084	0
1328	coarWASm.3839.22	0.865828092243187	0.00838574423480084	0
1329	coarWASm.3840.22	0.941299790356394	0.348008385744235	0.0301204819277108
1330	coarWASm.3841.22	0.865828092243187	0.00209643605870021	0
1331	coarWASm.3842.22	0.865828092243187	0.00628930817610063	0
1332	coarWASm.3843.22	0.89727463312369	0.00419287211740042	0
1333	coarWASm.3844.22	0.90146750524109	0.00628930817610063	0
1334	coarWASm.3845.22	0.876310272536688	0.00628930817610063	0
1335	coarWASm.3846.22	0.878406708595388	0.00419287211740042	0
1336	coarWASm.3847.22	0.870020964360587	0.00838574423480084	0
1337	coarWASm.3848.22	0.874213836477987	0.00838574423480084	0
1338	coarWASm.3849.22	0.872117400419287	0.00209643605870021	0
1339	coarWASm.3951.22	0.865828092243187	0.0146750524109015	0
1340	coarWASm.3952.22	0.880503144654088	0.00419287211740042	0
1341	coarWASm.3953.22	0.972746331236897	0.335429769392034	0.06875
1342	coarWASm.3954.22	0.991614255765199	0.339622641509434	0.0679012345679012
1343	coarWASm.3955.22	0.955974842767296	0.266247379454927	0.031496062992126
1344	coarWASm.3956.22	0.953878406708595	0.345911949685535	0.0424242424242424
1345	coarWASm.3957.22	0.951781970649895	0.343815513626834	0.0304878048780488
1346	coarWASm.3958.22	0.970649895178197	0.29769392033543	0.0422535211267606
1347	coarWASm.3959.22	0.89937106918239	0.00419287211740042	0
1348	coarWEMm.001.21	0.935010482180293	0.29979035639413	0.020979020979021
1349	coarWEMm.002.21	0.943396226415094	0.322851153039832	0.0324675324675325
1350	coarWEMm.003.21	0.968553459119497	0.289308176100629	0.0652173913043478
1351	coarWEMm.004.21	0.914046121593291	0.341719077568134	0.0184049079754601
1352	coarWEMm.005.21	0.939203354297694	0.331236897274633	0.0506329113924051
1353	coarWEMm.006.21	0.926624737945493	0.29559748427673	0.0141843971631206
1354	coarWEMm.007.21	0.939203354297694	0.368972746331237	0.0568181818181818
1355	coarWEMm.008.21	0.958071278825996	0.341719077568134	0.0429447852760736
1356	coarWEMm.009.21	0.949685534591195	0.314465408805031	0.0333333333333333
1357	coarWEMm.010.21	0.970649895178197	0.373165618448637	0.0561797752808989
1358	coarWEMm.011.21	0.983228511530398	0.341719077568134	0.0368098159509202
1359	coarWEMm.012.21	0.991614255765199	0.364779874213836	0.0919540229885057
1360	coarWEMm.013.21	0.937106918238994	0.350104821802935	0.0119760479041916
1361	coarWEMm.014.21	0.947589098532495	0.343815513626834	0.024390243902439
1362	coarWEMm.015.21	0.947589098532495	0.324947589098532	0.0451612903225806
1363	coarWEMm.016.21	0.951781970649895	0.352201257861635	0.0238095238095238
1364	coarWEMm.017.21	0.920335429769392	0.333333333333333	0.0251572327044025
1365	coarWEMm.018.21	0.937106918238994	0.30188679245283	0.0277777777777778
1366	coarWEMm.019.21	0.945492662473795	0.289308176100629	0.036231884057971
1367	coarWEMm.020.21	0.949685534591195	0.329140461215933	0.0318471337579618
1368	coarWEMm.021.21	0.964360587002096	0.339622641509434	0.0432098765432099
1369	coarWEMm.022.21	0.964360587002096	0.354297693920335	0.029585798816568
1370	coarWEMm.023.21	0.905660377358491	0.010482180293501	0.4
1371	coarWEMm.024.21	0.991614255765199	0.312368972746331	0.0738255033557047
1372	coarWEMm.025.21	0.951781970649895	0.364779874213836	0.0574712643678161
1373	coarWEMm.026.21	0.945492662473795	0.335429769392034	0.05625
1374	coarWEMm.027.21	0.966457023060797	0.381551362683438	0.0274725274725275
1375	coarWEMm.028.21	0.943396226415094	0.331236897274633	0.0189873417721519
1376	coarWEMm.029.21	0.939203354297694	0.272536687631027	0.0384615384615385
1377	coarWEMm.030.21	0.945492662473795	0.371069182389937	0.0395480225988701
1378	coarWEMm.031.21	0.918238993710692	0.341719077568134	0.0552147239263804
1379	coarWEMm.032.21	0.945492662473795	0.348008385744235	0.0421686746987952
1380	coarWEMm.033.21	0.955974842767296	0.40251572327044	0.046875
1381	coarWEMm.034.21	0.949685534591195	0.327044025157233	0.032051282051282
1382	coarWEMm.035.21	0.985324947589098	0.339622641509434	0.0679012345679012
1383	coarWEMm.036.21	0.989517819706499	0.308176100628931	0.0816326530612245
1384	coarWEMm.037.21	0.949685534591195	0.356394129979036	0.0235294117647059
1385	coarWEMm.038.21	0.955974842767296	0.350104821802935	0.0239520958083832
1386	coarWEMm.039.21	0.970649895178197	0.362683438155136	0.0346820809248555
1387	coarWEMm.040.21	0.951781970649895	0.356394129979036	0
1388	coarWEMm.041.21	0.947589098532495	0.333333333333333	0.0125786163522013
1389	coarWEMm.042.21	0.846960167714885	0.00838574423480084	0
1390	coarWEMm.043.21	0.960167714884696	0.341719077568134	0.0429447852760736
1391	coarWEMm.044.21	0.939203354297694	0.329140461215933	0.0254777070063694
1392	coarWEMm.045.21	0.861635220125786	0.00419287211740042	0
1393	coarWEMm.046.21	0.953878406708595	0.318658280922432	0.0328947368421053
1394	coarWEMm.047.21	0.983228511530398	0.392033542976939	0.0748663101604278
1395	coarWEMm.048.21	0.993710691823899	0.358490566037736	0.0526315789473684
1396	coarWEMm.049.21	0.935010482180293	0.322851153039832	0.00649350649350649
1397	coarWEMm.050.21	0.985324947589098	0.373165618448637	0.0730337078651685
1398	coarWEMm.051.21	0.966457023060797	0.324947589098532	0.0451612903225806
1399	coarWEMm.052.21	0.947589098532495	0.392033542976939	0.0213903743315508
1400	coarWEMm.053.21	0.955974842767296	0.29979035639413	0.020979020979021
1401	coarWEMm.054.21	0.991614255765199	0.364779874213836	0.0459770114942529
1402	coarWEMm.055.21	0.958071278825996	0.40461215932914	0.0362694300518135
1403	coarWEMm.056.21	0.953878406708595	0.362683438155136	0.0520231213872832
1404	coarWEMm.057.21	0.473794549266247	0.262054507337526	0.008
1405	coarWEMm.058.21	0.970649895178197	0.389937106918239	0.0537634408602151
1406	coarWEMm.059.21	0.989517819706499	0.366876310272537	0.08
1407	coarWEMm.060.21	0.993710691823899	0.356394129979036	0.0941176470588235
1408	coarWEMm.061.21	0.989517819706499	0.383647798742138	0.0382513661202186
1409	coarWEMm.062.21	0.905660377358491	0.010482180293501	0
1410	coarWEMm.063.21	0.987421383647799	0.40251572327044	0.078125
1411	coarWEMm.064.21	0.985324947589098	0.392033542976939	0.0802139037433155
1412	coarWEMm.065.21	0.985324947589098	0.375262054507338	0.0670391061452514
1413	coarWEMm.066.21	0.991614255765199	0.366876310272537	0.0628571428571429
1414	coarWEMm.067.21	0.991614255765199	0.350104821802935	0.0658682634730539
1415	coarWEMm.068.21	0.987421383647799	0.389937106918239	0.0698924731182796
1416	coarWEMm.069.21	0.993710691823899	0.389937106918239	0.0591397849462366
1417	coarWEMm.070.21	0.989517819706499	0.387840670859539	0.0486486486486487
1418	coarWEMm.071.21	0.989517819706499	0.364779874213836	0.0689655172413793
1419	coarWEMm.072.21	0.964360587002096	0.368972746331237	0.0568181818181818
1420	coarWEMm.073.21	0.951781970649895	0.327044025157233	0.0769230769230769
1421	coarWEMm.074.21	0.949685534591195	0.366876310272537	0.0228571428571429
1422	coarWEMm.075.21	0.964360587002096	0.348008385744235	0.0421686746987952
1423	coarWEMm.076.21	0.769392033542977	0.291404612159329	0
1424	coarWEMm.077.21	0.947589098532495	0.383647798742138	0.0273224043715847
1425	coarWEMm.078.21	0.941299790356394	0.348008385744235	0.036144578313253
1426	coarWEMm.079.21	0.960167714884696	0.345911949685535	0.0181818181818182
1427	coarWEMm.080.NA	0.911949685534591	0.339622641509434	0.0246913580246914
1428	coarWEMm.081.NA	0.953878406708595	0.375262054507338	0.0670391061452514
1429	coarWEMm.082.NA	0.993710691823899	0.39832285115304	0.0894736842105263
1430	coarWEMm.083.NA	0.968553459119497	0.39622641509434	0.0476190476190476
1431	coarWEMm.084.NA	0.964360587002096	0.387840670859539	0.0540540540540541
1432	coarWEMm.085.NA	0.905660377358491	0.30188679245283	0.00694444444444444
1433	coarWEMm.086.NA	0.955974842767296	0.350104821802935	0.0359281437125748
1434	coarWEMm.087.NA	0.960167714884696	0.333333333333333	0.0754716981132075
1435	coarWEMm.088.NA	0.955974842767296	0.339622641509434	0.0246913580246914
1436	coarWEMm.089.NA	0.930817610062893	0.381551362683438	0.00549450549450549
1437	coarWEMm.090.NA	0.972746331236897	0.362683438155136	0.046242774566474
1438	coarWEMm.091.NA	0.943396226415094	0.331236897274633	0.0316455696202532
1439	coarWEMm.092.NA	0.953878406708595	0.29979035639413	0.048951048951049
1440	coarWEMm.093.NA	0.958071278825996	0.356394129979036	0.0294117647058824
1441	coarWEMm.094.NA	0.981132075471698	0.310272536687631	0.0608108108108108
1442	coarWEMm.095.NA	0.976939203354298	0.289308176100629	0.0579710144927536
1443	coarWEMm.096.NA	0.874213836477987	0.0125786163522013	0
1444	coarWEMm.097.NA	0.968553459119497	0.377358490566038	0.0666666666666667
1445	coarWEMm.098.NA	0.49685534591195	0.209643605870021	0.01
1446	coarWEMm.099.NA	0.972746331236897	0.379454926624738	0.0497237569060773
1447	coarWEMm.1076.22	0.972746331236897	0.312368972746331	0.0335570469798658
1448	coarWEMm.1078.22	0.989517819706499	0.320754716981132	0.0718954248366013
1449	coarWEMm.1079.22	0.993710691823899	0.366876310272537	0.0685714285714286
1450	coarWEMm.1080.22	0.970649895178197	0.30188679245283	0.0416666666666667
1451	coarWEMm.1081.22	0.964360587002096	0.358490566037736	0.0350877192982456
1452	coarWEMm.1082.22	0.989517819706499	0.362683438155136	0.069364161849711
1453	coarWEMm.1083.22	0.949685534591195	0.362683438155136	0.0289017341040462
1454	coarWEMm.1084.22	0.958071278825996	0.335429769392034	0.0625
1455	coarWEMm.1085.22	0.985324947589098	0.285115303983228	0.0808823529411765
1456	coarWEMm.1086.22	0.90356394129979	0.00628930817610063	0.333333333333333
1457	coarWEMm.1087.22	0.970649895178197	0.329140461215933	0.0254777070063694
1458	coarWEMm.1088.22	0.964360587002096	0.350104821802935	0.029940119760479
1459	coarWEMm.1089.22	0.966457023060797	0.377358490566038	0.0333333333333333
1460	coarWEMm.1090.22	0.939203354297694	0.322851153039832	0.025974025974026
1461	coarWEMm.1091.22	0.960167714884696	0.343815513626834	0.0548780487804878
1462	coarWEMm.1092.22	0.916142557651992	0.00419287211740042	0.5
1463	coarWEMm.1093.22	0.976939203354298	0.360587002096436	0.0697674418604651
1464	coarWEMm.1094.22	0.972746331236897	0.40041928721174	0.031413612565445
1465	coarWEMm.1095.22	0.876310272536688	0.00628930817610063	0
1466	coarWEMm.1096.22	0.960167714884696	0.377358490566038	0.0666666666666667
1467	coarWEMm.1097.22	0.979035639412998	0.364779874213836	0.0459770114942529
1468	coarWEMm.1098.22	0.981132075471698	0.371069182389937	0.0508474576271186
1469	coarWEMm.1099.22	0.865828092243187	0.00838574423480084	0
1470	coarWEMm.1100.22	0.968553459119497	0.350104821802935	0.0179640718562874
1471	coarWEMm.1276.22	0.972746331236897	0.337526205450734	0.062111801242236
1472	coarWEMm.1277.22	0.874213836477987	0.00838574423480084	0
1473	coarWEMm.1278.22	0.958071278825996	0.364779874213836	0.0344827586206897
1474	coarWEMm.1279.22	0.964360587002096	0.341719077568134	0.049079754601227
1475	coarWEMm.1280.22	0.985324947589098	0.322851153039832	0.051948051948052
1476	coarWEMm.1281.22	0.976939203354298	0.368972746331237	0.0397727272727273
1477	coarWEMm.1282.22	0.962264150943396	0.293501048218029	0.0571428571428571
1478	coarWEMm.1283.22	0.878406708595388	0.00838574423480084	0
1479	coarWEMm.1284.22	0.90146750524109	0.010482180293501	0.2
1480	coarWEMm.1285.22	0.90356394129979	0.00419287211740042	0
1481	coarWEMm.1286.22	0.979035639412998	0.356394129979036	0.0294117647058824
1482	coarWEMm.1287.22	0.884696016771488	0.00628930817610063	0
1483	coarWEMm.1288.22	0.970649895178197	0.287211740041929	0.0291970802919708
1484	coarWEMm.1289.22	0.968553459119497	0.345911949685535	0.0363636363636364
1485	coarWEMm.1290.22	0.976939203354298	0.394129979035639	0.0372340425531915
1486	coarWEMm.1291.22	0.976939203354298	0.283018867924528	0.0296296296296296
1487	coarWEMm.1292.22	0.979035639412998	0.345911949685535	0.0787878787878788
1488	coarWEMm.1293.22	0.966457023060797	0.322851153039832	0.051948051948052
1489	coarWEMm.1294.22	0.958071278825996	0.356394129979036	0.0470588235294118
1490	coarWEMm.1295.22	0.968553459119497	0.354297693920335	0.0532544378698225
1491	coarWEMm.1296.22	0.974842767295597	0.354297693920335	0.0355029585798817
1492	coarWEMm.1297.22	0.989517819706499	0.366876310272537	0.0742857142857143
1493	coarWEMm.1298.22	0.981132075471698	0.379454926624738	0.0939226519337017
1494	coarWEMm.1299.22	0.968553459119497	0.283018867924528	0.0222222222222222
1495	coarWEMm.1300.22	0.874213836477987	0.00838574423480084	0
1496	coarWEMm.1326.22	0.972746331236897	0.364779874213836	0.0344827586206897
1497	coarWEMm.1327.22	0.970649895178197	0.377358490566038	0.0277777777777778
1498	coarWEMm.1328.22	0.960167714884696	0.316561844863732	0.0198675496688742
1499	coarWEMm.1329.22	0.960167714884696	0.348008385744235	0.036144578313253
1500	coarWEMm.1330.22	0.966457023060797	0.318658280922432	0.0197368421052632
1501	coarWEMm.1331.22	0.972746331236897	0.314465408805031	0.02
1502	coclCHIm.2613.21	0.926624737945493	0.283018867924528	0.0296296296296296
1503	coclCHIm.2618.21	0.983228511530398	0.293501048218029	0.05
1504	coclCHIm.2623.21	0.0670859538784067	0.0524109014675052	0
1505	coclEASm.101.21	0.960167714884696	0.280922431865828	0.0298507462686567
1506	coclEASm.102.21	0.949685534591195	0.318658280922432	0.0263157894736842
1507	coclEASm.118.21	0.960167714884696	0.29769392033543	0.0563380281690141
1508	coclEASm.124.21	0.874213836477987	0.00419287211740042	0
1509	coclEASm.127.21	0.953878406708595	0.274633123689727	0.0305343511450382
1510	coclEASm.173.21	0.872117400419287	0.00838574423480084	0
1511	coclEASm.174.21	0.987421383647799	0.274633123689727	0.0763358778625954
1512	coclEASm.281.21	0.983228511530398	0.377358490566038	0.0888888888888889
1513	coclEASm.313.21	0.905660377358491	0.352201257861635	0.0535714285714286
1514	coclEASm.352.21	0.0440251572327044	0.00209643605870021	0
1515	coclEASm.353.21	0.050314465408805	0.00209643605870021	0
1516	coclEASm.390.21	0.893081761006289	0.010482180293501	0.2
1517	coclEASm.393.21	0.970649895178197	0.272536687631027	0.0538461538461538
1518	coclEASm.394.21	0.970649895178197	0.408805031446541	0.0358974358974359
1519	coclEASm.411.21	0.930817610062893	0.515723270440252	0.402439024390244
1520	coclEASm.412.21	0.981132075471698	0.339622641509434	0.0925925925925926
1521	coclEASm.416.21	0.955974842767296	0.436058700209644	0.394230769230769
1522	coclEASm.424.21	0.968553459119497	0.30398322851153	0.0482758620689655
1523	coclEASm.427.21	0.976939203354298	0.335429769392034	0.03125
1524	coclEASm.4309.22	0.987421383647799	0.352201257861635	0.0952380952380952
1525	coclEASm.4309.22b	0.886792452830189	0.00628930817610063	0
1526	coclEASm.431.21	0.966457023060797	0.287211740041929	0.0802919708029197
1527	coclEASm.436.21	0.955974842767296	0.280922431865828	0.0298507462686567
1528	coclEASm.4360.22	0.972746331236897	0.345911949685535	0.0606060606060606
1529	coclEASm.4363.22	0.991614255765199	0.343815513626834	0.0792682926829268
1530	coclEASm.4369.22	0.893081761006289	0.00419287211740042	0
1531	coclEASm.4373.22	0.890985324947589	0.00838574423480084	0
1532	coclEASm.4377.22	0.368972746331237	0.00419287211740042	0
1533	coclEASm.439.21	0.937106918238994	0.291404612159329	0.0287769784172662
