community,river.name,sample_number,species,date,latitude,longitude,fishes_id,stock_clean,species_clean
Eastmain,EastmainRiver,M1,Cisco,22-07-2020,52.288,-78.565933,coarEASm_001-20,Mixed,Cisco
Eastmain,EastmainRiver,M2,Cisco,22-07-2020,52.288,-78.565933,coarEASm_002-20,Mixed,Cisco
Eastmain,EastmainRiver,M3,Cisco,22-07-2020,52.288,-78.565933,coarEASm_003-20,Mixed,Cisco
Eastmain,EastmainRiver,M4,Cisco,22-07-2020,52.288,-78.565933,coarEASm_004-20,Mixed,Cisco
Eastmain,EastmainRiver,M5,Cisco,22-07-2020,52.288,-78.565933,coarEASm_005-20,Mixed,Cisco
Chisasibi,LaGrande,S1,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_001-20,Source,Cisco
Chisasibi,LaGrande,S2,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_002-20,Source,Cisco
Chisasibi,LaGrande,S3,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_003-20,Source,Cisco
Chisasibi,LaGrande,S4,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_004-20,Source,Cisco
Chisasibi,LaGrande,S5,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_005-20,Source,Cisco
Chisasibi,LaGrande,S6,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_006-20,Source,Cisco
Chisasibi,LaGrande,S7,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_007-20,Source,Cisco
Chisasibi,LaGrande,S8,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_008-20,Source,Cisco
Chisasibi,LaGrande,S9,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_009-20,Source,Cisco
Chisasibi,LaGrande,S10,Cisco,17-10-2020,53.8295,-78.927617,coarLAGs_010-20,Source,Cisco
Chisasibi,LaGrande,S11,Cisco,18-10-2020,53.8295,-78.927617,coarLAGs_011-20,Source,Cisco
Chisasibi,LaGrande,S12,Cisco,18-10-2020,53.8295,-78.927617,coarLAGs_012-20,Source,Cisco
Chisasibi,LaGrande,S13,Cisco,18-10-2020,53.8295,-78.927617,coarLAGs_013-20,Source,Cisco
Chisasibi,LaGrande,S14,Cisco,18-10-2020,53.8295,-78.927617,coarLAGs_014-20,Source,Cisco
Chisasibi,LaGrande,S15,Cisco,18-10-2020,53.8295,-78.927617,coarLAGs_015-20,Source,Cisco
Chisasibi,LaGrande,S16,Cisco,19-10-2020,53.8295,-78.927617,coarLAGs_016-20,Source,Cisco
Chisasibi,LaGrande,S17,Cisco,19-10-2020,53.8295,-78.927617,coarLAGs_017-20,Source,Cisco
Chisasibi,LaGrande,S18,Cisco,19-10-2020,53.8295,-78.927617,coarLAGs_018-20,Source,Cisco
Chisasibi,LaGrande,S19,Cisco,19-10-2020,53.8295,-78.927617,coarLAGs_019-20,Source,Cisco
Chisasibi,LaGrande,S20,Cisco,19-10-2020,53.8295,-78.927617,coarLAGs_020-20,Source,Cisco
Chisasibi,LaGrande,S31,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_031-20,Source,Cisco
Chisasibi,LaGrande,S32,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_032-20,Source,Cisco
Chisasibi,LaGrande,S33,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_033-20,Source,Cisco
Chisasibi,LaGrande,S34,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_034-20,Source,Cisco
Chisasibi,LaGrande,S35,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_035-20,Source,Cisco
Chisasibi,LaGrande,S36,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_036-20,Source,Cisco
Chisasibi,LaGrande,S37,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_037-20,Source,Cisco
Chisasibi,LaGrande,S38,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_038-20,Source,Cisco
Chisasibi,LaGrande,S39,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_039-20,Source,Cisco
Chisasibi,LaGrande,S40,Cisco,20-10-2020,53.8294,-78.927671,coarLAGs_040-20,Source,Cisco
Wemindji,AahchikukinMinistikush,M2,Cisco,09-07-2021,52.867417,-78.890285,coarWEMm_002-21,Mixed,Cisco
Wemindji,AahchikukinMinistikush,M3,Cisco,09-07-2021,52.867417,-78.890285,coarWEMm_003-21,Mixed,Cisco
Wemindji,FlipIsland,M43,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_043-21,Mixed,Cisco
Wemindji,FlipIsland,M44,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_044-21,Mixed,Cisco
Wemindji,FlipIsland,M45,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_045-21,Mixed,Cisco
Wemindji,FlipIsland,M46,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_046-21,Mixed,Cisco
Wemindji,FlipIsland,M47,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_047-21,Mixed,Cisco
Wemindji,FlipIsland,M48,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_048-21,Mixed,Cisco
Wemindji,FlipIsland,M49,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_049-21,Mixed,Cisco
Wemindji,FlipIsland,M50,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_050-21,Mixed,Cisco
Wemindji,FlipIsland,M51,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_051-21,Mixed,Cisco
Wemindji,FlipIsland,M52,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_052-21,Mixed,Cisco
Wemindji,FlipIsland,M53,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_053-21,Mixed,Cisco
Wemindji,FlipIsland,M54,Cisco,26-08-2021,52.884665,-78.889472,coarWEMm_054-21,Mixed,Cisco
Wemindji,FlipIsland,M55,Cisco,26-08-2021,52.893568,-78.891373,coarWEMm_055-21,Mixed,Cisco
Wemindji,FlyIsland,M5,Cisco,26-08-2021,52.893568,-78.891373,coarWEMm_005-21,Mixed,Cisco
Wemindji,FlyIsland,M6,Cisco,26-08-2021,52.893568,-78.891373,coarWEMm_006-21,Mixed,Cisco
Wemindji,FlyIsland,M7,Cisco,26-08-2021,52.893568,-78.891373,coarWEMm_007-21,Mixed,Cisco
Waskaganish,NottawayRiver,S1,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_1-20,Source,Cisco
Waskaganish,NottawayRiver,S2,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_2-20,Source,Cisco
Waskaganish,NottawayRiver,S3,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_3-20,Source,Cisco
Waskaganish,NottawayRiver,S4,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_4-20,Source,Cisco
Waskaganish,NottawayRiver,S5,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_5-20,Source,Cisco
Waskaganish,NottawayRiver,S6,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_6-20,Source,Cisco
Waskaganish,NottawayRiver,S7,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_7-20,Source,Cisco
Waskaganish,NottawayRiver,S8,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_8-20,Source,Cisco
Waskaganish,NottawayRiver,S9,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_9-20,Source,Cisco
Waskaganish,NottawayRiver,S10,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_10-20,Source,Cisco
Waskaganish,NottawayRiver,S11,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_11-20,Source,Cisco
Waskaganish,NottawayRiver,S12,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_12-20,Source,Cisco
Waskaganish,NottawayRiver,S13,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_13-20,Source,Cisco
Waskaganish,NottawayRiver,S14,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_14-20,Source,Cisco
Waskaganish,NottawayRiver,S15,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_15-20,Source,Cisco
Waskaganish,NottawayRiver,S16,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_16-20,Source,Cisco
Waskaganish,NottawayRiver,S17,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_17-20,Source,Cisco
Waskaganish,NottawayRiver,S18,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_18-20,Source,Cisco
Waskaganish,NottawayRiver,S19,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_19-20,Source,Cisco
Waskaganish,NottawayRiver,S20,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_20-20,Source,Cisco
Waskaganish,NottawayRiver,S21,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_21-20,Source,Cisco
Waskaganish,NottawayRiver,S22,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_22-20,Source,Cisco
Waskaganish,NottawayRiver,S23,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_23-20,Source,Cisco
Waskaganish,NottawayRiver,S24,Cisco,02-09-2020,51.1687,-78.894282,coarNOTs_24-20,Source,Cisco
Waskaganish,NottawayRiver,S25,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_025-20,Source,Cisco
Waskaganish,NottawayRiver,S26,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_026-20,Source,Cisco
Waskaganish,NottawayRiver,S27,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_027-20,Source,Cisco
Waskaganish,NottawayRiver,S28,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_028-20,Source,Cisco
Waskaganish,NottawayRiver,S29,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_029-20,Source,Cisco
Waskaganish,NottawayRiver,S30,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_030-20,Source,Cisco
Waskaganish,NottawayRiver,S31,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_031-20,Source,Cisco
Waskaganish,NottawayRiver,S32,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_032-20,Source,Cisco
Waskaganish,NottawayRiver,S33,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_033-20,Source,Cisco
Waskaganish,NottawayRiver,S34,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_034-20,Source,Cisco
Waskaganish,NottawayRiver,S35,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_035-20,Source,Cisco
Waskaganish,NottawayRiver,S36,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_036-20,Source,Cisco
Waskaganish,NottawayRiver,S37,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_037-20,Source,Cisco
Waskaganish,NottawayRiver,S38,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_038-20,Source,Cisco
Waskaganish,NottawayRiver,S39,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_039-20,Source,Cisco
Waskaganish,NottawayRiver,S40,Cisco,03-09-2020,51.1687,-78.893078,coarNOTs_040-20,Source,Cisco
Wemindji,FlyIsland,M8,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_008-21,Mixed,Cisco
Wemindji,FlyIsland,M9,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_009-21,Mixed,Cisco
Wemindji,KwaatipihunMinishtikush,M4,Cisco,10-07-2021,52.892821,-78.888554,coarWEMm_004-21,Mixed,Cisco
Wemindji,LongPoint,M10,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_010-21,Mixed,Cisco
Wemindji,LongPoint,M11,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_011-21,Mixed,Cisco
Wemindji,LongPoint,M12,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_012-21,Mixed,Cisco
Wemindji,LongPoint,M13,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_013-21,Mixed,Cisco
Wemindji,LongPoint,M14,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_014-21,Mixed,Cisco
Wemindji,LongPoint,M15,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_015-21,Mixed,Cisco
Wemindji,LongPoint,M16,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_016-21,Mixed,Cisco
Wemindji,LongPoint,M17,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_017-21,Mixed,Cisco
Wemindji,LongPoint,M18,Cisco,24-08-2021,52.893568,-78.891373,coarWEMm_018-21,Mixed,Cisco
Wemindji,LongPoint,M19,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_019-21,Mixed,Cisco
Wemindji,LongPoint,M20,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_020-21,Mixed,Cisco
Wemindji,LongPoint,M21,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_021-21,Mixed,Cisco
Wemindji,LongPoint,M22,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_022-21,Mixed,Cisco
Wemindji,LongPoint,M23,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_023-21,Mixed,Cisco
Wemindji,LongPoint,M24,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_024-21,Mixed,Cisco
Wemindji,LongPoint,M25,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_025-21,Mixed,Cisco
Wemindji,LongPoint,M26,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_026-21,Mixed,Cisco
Wemindji,LongPoint,M27,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_027-21,Mixed,Cisco
Wemindji,LongPoint,M28,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_028-21,Mixed,Cisco
Wemindji,LongPoint,M29,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_029-21,Mixed,Cisco
Wemindji,LongPoint,M30,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_030-21,Mixed,Cisco
Wemindji,LongPoint,M31,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_031-21,Mixed,Cisco
Wemindji,LongPoint,M32,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_032-21,Mixed,Cisco
Wemindji,LongPoint,M33,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_033-21,Mixed,Cisco
Wemindji,LongPoint,M34,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_034-21,Mixed,Cisco
Wemindji,LongPoint,M35,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_035-21,Mixed,Cisco
Wemindji,LongPoint,M36,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_036-21,Mixed,Cisco
Wemindji,LongPoint,M37,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_037-21,Mixed,Cisco
Wemindji,LongPoint,M38,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_038-21,Mixed,Cisco
Wemindji,LongPoint,M39,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_039-21,Mixed,Cisco
Wemindji,LongPoint,M40,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_040-21,Mixed,Cisco
Wemindji,LongPoint,M41,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_041-21,Mixed,Cisco
Wemindji,LongPoint,M42,Cisco,26-08-2021,52.884665,-78.891373,coarWEMm_042-21,Mixed,Cisco
Wemindji,LongPoint,M82,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_082-NA,Mixed,Cisco
Wemindji,LongPoint,M83,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_083-NA,Mixed,Cisco
Wemindji,LongPoint,M84,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_084-NA,Mixed,Cisco
Wemindji,LongPoint,M85,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_085-NA,Mixed,Cisco
Waskaganish,RupertRiver,S1,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_001-20,Source,Cisco
Waskaganish,RupertRiver,S2,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_002-20,Source,Cisco
Waskaganish,RupertRiver,S3,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_003-20,Source,Cisco
Waskaganish,RupertRiver,S4,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_004-20,Source,Cisco
Waskaganish,RupertRiver,S5,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_005-20,Source,Cisco
Waskaganish,RupertRiver,S6,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_006-20,Source,Cisco
Waskaganish,RupertRiver,S7,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_007-20,Source,Cisco
Waskaganish,RupertRiver,S8,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_008-20,Source,Cisco
Waskaganish,RupertRiver,S9,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_009-20,Source,Cisco
Waskaganish,RupertRiver,S10,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_010-20,Source,Cisco
Waskaganish,RupertRiver,S11,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_011-20,Source,Cisco
Waskaganish,RupertRiver,S12,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_012-20,Source,Cisco
Waskaganish,RupertRiver,S13,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_013-20,Source,Cisco
Waskaganish,RupertRiver,S14,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_014-20,Source,Cisco
Waskaganish,RupertRiver,S15,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_015-20,Source,Cisco
Waskaganish,RupertRiver,S16,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_016-20,Source,Cisco
Waskaganish,RupertRiver,S17,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_017-20,Source,Cisco
Waskaganish,RupertRiver,S18,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_018-20,Source,Cisco
Waskaganish,RupertRiver,S19,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_019-20,Source,Cisco
Waskaganish,RupertRiver,S20,Cisco,08-09-2020,51.3806,-78.491475,coarRUPs_020-20,Source,Cisco
Waskaganish,RupertRiver,S21,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_021-20,Source,Cisco
Waskaganish,RupertRiver,S22,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_022-20,Source,Cisco
Waskaganish,RupertRiver,S23,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_023-20,Source,Cisco
Waskaganish,RupertRiver,S24,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_024-20,Source,Cisco
Waskaganish,RupertRiver,S25,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_025-20,Source,Cisco
Waskaganish,RupertRiver,S26,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_026-20,Source,Cisco
Waskaganish,RupertRiver,S27,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_027-20,Source,Cisco
Waskaganish,RupertRiver,S28,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_028-20,Source,Cisco
Waskaganish,RupertRiver,S29,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_029-20,Source,Cisco
Waskaganish,RupertRiver,S30,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_030-20,Source,Cisco
Waskaganish,RupertRiver,S31,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_031-20,Source,Cisco
Waskaganish,RupertRiver,S32,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_032-20,Source,Cisco
Waskaganish,RupertRiver,S33,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_033-20,Source,Cisco
Waskaganish,RupertRiver,S34,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_034-20,Source,Cisco
Waskaganish,RupertRiver,S35,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_035-20,Source,Cisco
Waskaganish,RupertRiver,S36,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_036-20,Source,Cisco
Waskaganish,RupertRiver,S37,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_037-20,Source,Cisco
Waskaganish,RupertRiver,S38,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_038-20,Source,Cisco
Waskaganish,RupertRiver,S39,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_039-20,Source,Cisco
Waskaganish,RupertRiver,S40,Cisco,09-09-2020,51.4166,-78.523536,coarRUPs_040-20,Source,Cisco
Waskaganish,RupertRiver,S41,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_041-20,Source,Cisco
Waskaganish,RupertRiver,S42,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_042-20,Source,Cisco
Waskaganish,RupertRiver,S43,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_043-20,Source,Cisco
Waskaganish,RupertRiver,S44,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_044-20,Source,Cisco
Waskaganish,RupertRiver,S45,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_045-20,Source,Cisco
Waskaganish,RupertRiver,S46,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_046-20,Source,Cisco
Waskaganish,RupertRiver,S47,Cisco,13-10-2020,51.3806,-78.491475,coarRUPs_047-20,Source,Cisco
Waskaganish,RupertRiver,S48,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_048-20,Source,Cisco
Waskaganish,RupertRiver,S49,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_049-20,Source,Cisco
Waskaganish,RupertRiver,S50,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_050-20,Source,Cisco
Waskaganish,RupertRiver,S51,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_051-20,Source,Cisco
Waskaganish,RupertRiver,S52,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_052-20,Source,Cisco
Waskaganish,RupertRiver,S53,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_053-20,Source,Cisco
Waskaganish,RupertRiver,S54,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_054-20,Source,Cisco
Waskaganish,RupertRiver,S55,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_055-20,Source,Cisco
Waskaganish,RupertRiver,S56,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_056-20,Source,Cisco
Waskaganish,RupertRiver,S57,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_057-20,Source,Cisco
Waskaganish,RupertRiver,S58,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_058-20,Source,Cisco
Waskaganish,RupertRiver,S59,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_059-20,Source,Cisco
Waskaganish,RupertRiver,S60,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_060-20,Source,Cisco
Waskaganish,RupertRiver,S61,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_061-20,Source,Cisco
Waskaganish,RupertRiver,S62,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_062-20,Source,Cisco
Waskaganish,RupertRiver,S63,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_063-20,Source,Cisco
Waskaganish,RupertRiver,S64,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_064-20,Source,Cisco
Waskaganish,RupertRiver,S65,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_065-20,Source,Cisco
Waskaganish,RupertRiver,S66,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_066-20,Source,Cisco
Waskaganish,RupertRiver,S67,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_067-20,Source,Cisco
Waskaganish,RupertRiver,S68,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_068-20,Source,Cisco
Waskaganish,RupertRiver,S69,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_069-20,Source,Cisco
Waskaganish,RupertRiver,S70,Cisco,14-10-2020,51.4166,-78.523,coarRUPs_070-20,Source,Cisco
Waskaganish,RupertRiver,S71,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_071-20,Source,Cisco
Waskaganish,RupertRiver,S72,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_072-20,Source,Cisco
Waskaganish,RupertRiver,S73,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_073-20,Source,Cisco
Waskaganish,RupertRiver,S74,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_074-20,Source,Cisco
Waskaganish,RupertRiver,S75,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_075-20,Source,Cisco
Waskaganish,RupertRiver,S76,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_076-20,Source,Cisco
Waskaganish,RupertRiver,S77,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_077-20,Source,Cisco
Waskaganish,RupertRiver,S78,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_078-20,Source,Cisco
Waskaganish,RupertRiver,S79,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_079-20,Source,Cisco
Waskaganish,RupertRiver,S80,Cisco,15-10-2020,51.417,-78.5239,coarRUPs_080-20,Source,Cisco
Wemindji,LongPoint,M86,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_086-NA,Mixed,Cisco
Wemindji,LongPoint,M87,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_087-NA,Mixed,Cisco
Wemindji,LongPoint,M88,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_088-NA,Mixed,Cisco
Wemindji,LongPoint,M89,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_089-NA,Mixed,Cisco
Wemindji,LongPoint,M90,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_090-NA,Mixed,Cisco
Wemindji,LongPoint,M91,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_091-NA,Mixed,Cisco
Wemindji,LongPoint,M92,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_092-NA,Mixed,Cisco
Wemindji,LongPoint,M93,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_093-NA,Mixed,Cisco
Wemindji,LongPoint,M94,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_094-NA,Mixed,Cisco
Wemindji,LongPoint,M95,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_095-NA,Mixed,Cisco
Wemindji,LongPoint,M96,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_096-NA,Mixed,Cisco
Wemindji,LongPoint,M97,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_097-NA,Mixed,Cisco
Wemindji,LongPoint,M98,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_098-NA,Mixed,Cisco
Wemindji,LongPoint,M99,Cisco,21-09-2021,52.883406,-78.89101,coarWEMm_099-NA,Mixed,Cisco
Wemindji,MonkeyIsland,M1,Cisco,09-07-2021,52.818925,-78.90725,coarWEMm_001-21,Mixed,Cisco
Wemindji,SabacunicaRiver/MoarBay,S23,Cisco,18-02-2021,52.9261,-78.701491,coarSABs_023-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S24,Cisco,18-02-2021,52.9261,-78.701491,coarSABs_024-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S25,Cisco,18-02-2021,52.9261,-78.701491,coarSABs_025-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S26,Cisco,21-02-2021,52.9261,-78.701491,coarSABs_026-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S27,Cisco,22-02-2021,52.9261,-78.701491,coarSABs_027-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S28,Cisco,22-02-2021,52.9261,-78.701491,coarSABs_028-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S29,Cisco,22-02-2021,52.9261,-78.701491,coarSABs_029-21,Source,Cisco
